age	size_t	id	no
16.23	3.667	3.3	0
16.48833333333333	3.944	3.3	1
16.708333333333332	4.3889999999999985	3.3	2
16.93	5.0	3.3	3
17.223333333333336	5.1110000000000015	3.3	4
17.518333333333334	5.444	3.3	5
17.665000000000003	5.8889999999999985	3.3	6
17.959999999999997	6.167000000000002	3.3	7
18.143333333333334	6.6110000000000015	3.3	8
