age	size_t	id	no
0.0861333333333333	2.1790000000000003	4	0
0.09103333333333334	2.3080000000000003	4	1
0.09448333333333334	2.244	4	2
0.09910000000000004	2.436	4	3
0.10313333333333333	2.436	4	4
0.10716666666666667	2.628	4	5
0.11061666666666667	2.885	4	6
0.11465	3.077	4	7
0.11868333333333336	3.333	4	8
0.12358333333333332	3.462	4	9
