age	size_t	id	no
3.0970000000000004	1.7109999999999999	13	0
3.363	1.8419999999999999	13	1
3.54	1.974	13	2
3.7760000000000002	2.053	13	3
4.0120000000000005	2.447	13	4
4.13	2.7110000000000003	13	5
4.248	3.158	13	6
4.543	3.2889999999999997	13	7
4.72	3.5789999999999997	13	8
5.074000000000001	3.605	13	9
5.369000000000001	3.6839999999999997	13	10
5.664000000000001	4.0	13	11
5.811	4.395	13	12
